title,ratings,mean_ratings
futmalls.com,512,3.5498046875
futurama,501,3.557884231536926
future fear,504,3.5347222222222223
future is wild,486,3.498971193415638
future man,473,3.551797040169133
future shock,465,3.552688172043011
future-worm!,956,3.547071129707113
fuzzbucket,428,3.4813084112149535
fyre fraud,472,3.5052966101694913
fyre: the greatest party that never happened,518,3.508687258687259
g-force,928,3.5339439655172415
g.i. blues,506,3.6067193675889326
g.i. joe: retaliation,450,3.4355555555555557
g.o.r.a,481,3.4282744282744284
g19,493,3.5912778904665315
gabbar is back,491,3.511201629327902
gabby duran and the unsittables,441,3.520408163265306
gabby's dollhouse,479,3.596033402922756
"gabriel ""fluffy"" iglesias: one show fits all",486,3.5462962962962963
gabriel and the mountain,462,3.5595238095238093
gabriel lglesias: i’m sorry for what i said when i was hungry,460,3.5728260869565216
gabru: hip hop revolution,467,3.569593147751606
gad elmaleh: american dream,455,3.5901098901098902
gad gone wild,460,3.631521739130435
gaddappana duniya (hindi),481,3.5384615384615383
gaddar: the traitor,506,3.6403162055335967
gadget man,511,3.62133072407045
gaga: five foot two,463,3.538876889848812
gagarin: first in space,466,3.5375536480686693
gaia,507,3.5927021696252464
gaiir,483,3.4751552795031055
gajaar: journey of the soul,486,3.5174897119341564
gajakesari,450,3.5344444444444445
gajendra,501,3.3862275449101795
galacticos,504,3.5476190476190474
galapagos,468,3.516025641025641
galapagos: realm of giant sharks,469,3.5405117270788913
galavant,485,3.57319587628866
galaxy kids,481,3.5166320166320166
gali - hell is empty,478,3.475941422594142
galih dan ratna,523,3.508604206500956
galipattam,493,3.5496957403651117
gallagher: an uncensored evening,495,3.426262626262626
gallagher: mad as hell,513,3.546783625730994
gallagher: melon crazy,452,3.5055309734513274
gallagher: over your head,458,3.517467248908297
gallagher: sledge-o-matic,489,3.4989775051124745
gallagher: stuck in the 60s,482,3.5404564315352696
gallagher: that's stupid,449,3.621380846325167
gallagher: the bookkeeper,451,3.5720620842572064
gallagher: we need a hero,497,3.545271629778672
gallipoli,494,3.522267206477733
gallowwalkers,515,3.5310679611650486
game,476,3.4978991596638656
game of talents,487,3.6776180698151952
game on,481,3.582120582120582
game on: a comedy crossover event,516,3.5271317829457365
game over,475,3.531578947368421
game over (hindi version),460,3.515217391304348
game over (tamil version),499,3.593186372745491
game over (telugu version),463,3.422246220302376
"game over, man!",483,3.5248447204968945
game winning hit,479,3.613778705636743
gameboys level-up edition,494,3.5313765182186234
gameface,459,3.579520697167756
gameon titans,443,3.5711060948081266
gamera 2: attack of the legion,476,3.543067226890756
gamera 3: revenge of iris,476,3.5766806722689077
gamera the brave,475,3.5431578947368423
gamera vs. barugon,480,3.590625
gamera vs. guiron,460,3.6760869565217393
gamera vs. gyaos,475,3.4757894736842103
gamera vs. jiger,444,3.543918918918919
gamera vs. viras,434,3.5264976958525347
gamera vs. zigra,477,3.5335429769392035
gamera: guardian of the universe,460,3.4336956521739133
gamera: super monster,485,3.5
gamera: the giant monster,469,3.4722814498933903
games of desire,504,3.4682539682539684
gamestopped,473,3.5475687103594082
gamma smoke test,474,3.5622362869198314
gandha,472,3.492584745762712
ganesapuram,479,3.5532359081419624
gang,491,3.54989816700611
gang of the caribbean,480,3.5572916666666665
gang warz,498,3.5200803212851404
gangaajal,496,3.503024193548387
ganglands,485,3.597938144329897
gangs of hassepur,475,3.5452631578947367
gangs of madras (telugu),487,3.4804928131416837
gangs of new york,487,3.5492813141683777
gangsta,496,3.507056451612903
gangsta.,466,3.4527896995708156
gangstars (hindi),464,3.5344827586206895
gangstars (tamil),508,3.5836614173228347
gangstars (telugu),473,3.5063424947145876
gantz:o,513,3.5662768031189085
garbage,454,3.498898678414097
garden invaders,466,3.587982832618026
garden of eden,467,3.6113490364025695
garden of hedon,430,3.708139534883721
garden state,465,3.4956989247311827
garden store part 2: deserter,431,3.5359628770301623
gardeners of eden,480,3.5989583333333335
gardeners' world,499,3.4899799599198396
garfield,469,3.5223880597014925
garfield gets real,466,3.638412017167382
garfield specials,511,3.5058708414872797
garfield's fun fest,414,3.5917874396135265
garfield's pet force,483,3.4886128364389233
garfield: a tail of two kitties,455,3.5395604395604394
garfunkel and oates,492,3.518292682926829
garfunkel and oates: trying to be special,478,3.5784518828451883
gargantia on the verdurous planet,926,3.5302375809935205
gargoyles,505,3.5801980198019803
garnet's gold,435,3.5804597701149423
garo the animation,510,3.6019607843137256
garth brooks: the road i’m on,488,3.5799180327868854
garth marenghi's darkplace,542,3.525830258302583
garuda di dadaku,467,3.532119914346895
garuda in my heart 2,488,3.5348360655737703
"gary cooper in ""return to paradise"" - the south pacific adventure classic!",486,3.507201646090535
gary gulman: boyish man,485,3.593814432989691
gary gulman: in this economy?,474,3.55168776371308
gary owen: #doinwhatido,499,3.55811623246493
gary owen: breakin' out the park,455,3.586813186813187
gary owen: i agree with myself,468,3.5235042735042734
gascoigne,489,3.5204498977505114
gasoline alley,484,3.5991735537190084
gasp!,471,3.491507430997877
gatao - the last stray,463,3.5172786177105833
gatao 2: rise of the king,503,3.502982107355865
gate,456,3.4901315789473686
gathering storm,436,3.55045871559633
gatling gun,457,3.5557986870897156
gattaca,459,3.480392156862745
"gattu, chinkli aur adventures",484,3.5020661157024793
gaurav gupta: market down hai,502,3.4800796812749004
gauthamante radham,432,3.560185185185185
gayatri,469,3.5223880597014925
gayby,486,3.529835390946502
gbomo gbomo express,425,3.4870588235294115
gd,529,3.5122873345935726
gecko's garage - christmas videos for kids,478,3.6077405857740588
gecko's garage - construction videos for kids,463,3.470842332613391
gecko's garage - learn at home with gecko,479,3.4749478079331944
gecko's garage - stem learning for kids,532,3.530075187969925
gecko's garage - trucks cartoon for kids,477,3.542976939203354
gecko's garage - vehicle cartoons for kids,500,3.456
gecko's garage 3d - gecko's great adventures,463,3.462203023758099
gecko's garage 3d - vehicle cartoons for kids,498,3.5773092369477912
"gecko's garage real vehicles volume 1 (cars, ambulance, etc)",465,3.5
"gecko's garage real vehicles volume 2 (trucks, construction and large vehicles)",488,3.5584016393442623
gecko's garage vehicles - cars cartoon for kids,452,3.523230088495575
gecko's garage vol 2,470,3.546808510638298
gecko's garage vol. 1,489,3.5357873210633946
gecko's garage vol. 3,479,3.453027139874739
gecko's garage vol. 4,448,3.5870535714285716
gecko's wonderful vehicles,499,3.5450901803607215
geek charming,464,3.4816810344827585
geez & ann,453,3.4757174392935983
gehenna: where death lives,448,3.521205357142857
gelo,987,3.5709219858156027
gemini,971,3.5566426364572608
gemini man,446,3.5358744394618835
gen hoshino stadium tour “pop virus”,452,3.5276548672566372
gen-y cops,492,3.606707317073171
gender revolution: a journey with katie couric,907,3.506615214994487
gene autry and the mounties,502,3.4701195219123506
general commander,509,3.586444007858546
general hospital,430,3.522093023255814
generasi 90an: melankolia,449,3.5779510022271714
generation 56k,497,3.590543259557344
generation aami,450,3.58
generation iron 2,476,3.53781512605042
generation iron 3,489,3.5081799591002043
generation kill,492,3.5254065040650406
generation war,474,3.571729957805907
generation wealth,463,3.5691144708423326
genghis cohn,465,3.49247311827957
genius,1418,3.540197461212976
genius of the ancient world,480,3.5364583333333335
genius of the modern world,486,3.5205761316872426
gentefied,491,3.580448065173116
gentle evening rain,473,3.5496828752642706
gentle midnight rain black screen 9 hours,443,3.474040632054176
gentle tropical rainstorm for sleep 9 hours,505,3.5386138613861386
gentleman thief,486,3.4650205761316872
gentlemen and gangsters,474,3.5548523206751055
gentlemen of fortune,469,3.5010660980810235
george & a.j.,480,3.54375
george carlin: it's bad for ya!,466,3.5579399141630903
george carlin: life is worth losing,487,3.5616016427104724
george carlin: you are all diseased,461,3.486984815618221
george lopez: we'll do it for half,472,3.454449152542373
george of the jungle,500,3.465
george of the jungle 2,896,3.5479910714285716
george reddy,471,3.6082802547770703
george to the rescue,468,3.5117521367521367
georges the great,464,3.5344827586206895
georgootty c/o georgootty,528,3.5729166666666665
gerald's game,463,3.525917926565875
geri's game,474,3.5474683544303796
geronimo stilton,451,3.5133037694013303
gerri curls,476,3.5168067226890756
get a clue,478,3.534518828451883
get a horse!,478,3.549163179916318
get a job,497,3.550301810865191
get back up,484,3.6229338842975207
get big,468,3.5608974358974357
get duked!,445,3.4707865168539325
get even,470,3.470212765957447
get him to the greek,475,3.473684210526316
get in,460,3.492391304347826
get me roger stone,512,3.5205078125
get on up,465,3.6118279569892473
get organized with the home edit,491,3.566191446028513
get santa,492,3.486788617886179
get shorty,960,3.4380208333333333
get smart,468,3.486111111111111
get the goat,492,3.522357723577236
get the grift,535,3.520560747663551
get thrashed! the story of thrash metal,457,3.4814004376367613
getaway,467,3.6284796573875804
getaway plan,525,3.4857142857142858
gett: the trial of viviane amsalem,477,3.518867924528302
getting go: the go doc project,954,3.5047169811320753
getting on,938,3.544776119402985
getting played,473,3.5845665961945032
getting ready for school - kids songs,518,3.4613899613899615
getting ready for school with cocomelon,473,3.448202959830867
getting to know you,501,3.539920159680639
getting up and going home,465,3.5258064516129033
ghadi,468,3.6004273504273505
ghajinikanth,447,3.562639821029083
ghanchakkar,499,3.5
ghar pe bataao,498,3.5582329317269075
ghawre bairey aaj,469,3.5671641791044775
ghayal,443,3.566591422121896
ghazi (tamil),500,3.562
ghazi (telegu),466,3.4517167381974247
ghetto dawg,488,3.4887295081967213
gho gho rani,503,3.5536779324055665
ghost adventures,467,3.4603854389721627
ghost box,486,3.5082304526748973
ghost cat,468,3.5117521367521367
ghost files germany,490,3.479591836734694
ghost hour,437,3.5217391304347827
ghost house,482,3.5881742738589213
ghost hunters,953,3.494753410283316
ghost in the graveyard,481,3.5103950103950106
ghost in the shell 2.0,467,3.664882226980728
ghost in the shell: sac_2045,476,3.5357142857142856
ghost inside my child - special,453,3.555187637969095
ghost lab,497,3.5985915492957745
ghost month,512,3.46875
ghost of new orleans,485,3.55360824742268
ghost of the mountains,467,3.5471092077087794
ghost pain,467,3.475374732334047
ghost patrol,480,3.4697916666666666
ghost rider,528,3.5321969696969697
ghost stories,951,3.5615141955835963
ghost team (unrated),496,3.6370967741935485
ghost team one,485,3.4701030927835053
ghost tears,497,3.454728370221328
ghost town,488,3.589139344262295
ghost town gold,484,3.4845041322314048
ghost town history with ken and brenda gallacher,451,3.5033259423503327
ghost walk,481,3.498960498960499
ghost watcher 2,460,3.5706521739130435
ghost whisperer,461,3.544468546637744
ghost whispers,500,3.561
ghosts of goldfield,463,3.487041036717063
ghosts of sugar land,483,3.549689440993789
ghosts of war,461,3.5878524945770067
ghosts on the loose,469,3.4829424307036247
ghoul,505,3.517821782178218
ghulam-e-musthafa,478,3.5523012552301254
giada's holiday handbook,491,3.5336048879837065
giant little ones,440,3.609090909090909
giants being lonely,477,3.4832285115303985
giants of rome,474,3.50210970464135
giants of the deep blue,517,3.5473887814313345
gie,458,3.623362445414847
gigantosaurus,982,3.55091649694501
gigglebug,473,3.5718816067653276
gigi,488,3.61577868852459
gil mantera's party dream,465,3.567741935483871
gila!,492,3.5609756097560976
"gilberto santa rosa, 40…y contando",480,3.6010416666666667
gilmore girls,495,3.4676767676767675
gilmore girls: a year in the life,459,3.5577342047930283
gimme danger,532,3.5535714285714284
gimme shelter,438,3.4942922374429224
gimme the loot,491,3.5621181262729125
gims: on the record,504,3.496031746031746
gina brillon: pacifically speaking,520,3.5701923076923077
gina brillon: the floor is lava,489,3.4959100204498976
gina yashere: laughing to america,918,3.5179738562091503
gina yashere: skinny b*tch,986,3.5588235294117645
ginger & rosa,480,3.4947916666666665
gingerbread home remodel,484,3.5516528925619837
ginny & georgia,498,3.533132530120482
ginny & georgia - the afterparty,485,3.6536082474226803
ginny weds sunny,496,3.5423387096774195
gintama,960,3.5208333333333335
giri / haji,488,3.55327868852459
girl,943,3.4819724284199363
girl chill,518,3.585907335907336
girl from nowhere,478,3.5700836820083683
girl meets world,476,3.53781512605042
girl on the third floor,487,3.5492813141683777
girl who came back,535,3.5850467289719625
girl with a pearl earring,426,3.541079812206573
girl's revenge,490,3.5714285714285716
